0.000000000000000000e+00 -1.461736901434179181e+01
1.000009030627765395e-02 -1.461736901434179181e+01
2.000018061255530791e-02 -1.461736901434179181e+01
3.000027091883296360e-02 -1.461736901434179181e+01
4.000036122511061581e-02 -1.461736901434179181e+01
5.000045153138826803e-02 -1.461736901434179181e+01
6.000054183766592719e-02 -1.461736901434179181e+01
7.000063214394357247e-02 -1.461736901434179181e+01
8.000072245022123163e-02 -1.461736901434179181e+01
9.000081275649889079e-02 -1.461736901434179181e+01
1.000009030627765361e-01 -1.461736901434179181e+01
1.100009933690541952e-01 -1.461736901434179181e+01
1.200010836753318544e-01 -1.461736901434179181e+01
1.300011739816095135e-01 -1.461736901434179181e+01
1.400012642878871449e-01 -1.461736901434179181e+01
1.500013545941648041e-01 -1.461736901434179181e+01
1.600014449004424633e-01 -1.461736901434179181e+01
1.700015352067201224e-01 -1.461736901434179181e+01
1.800016255129977816e-01 -1.461736901434179181e+01
1.900017158192754130e-01 -1.461736901434179181e+01
2.000018061255530721e-01 -1.461736901434179181e+01
2.100018964318307313e-01 -1.461736901434179181e+01
2.200019867381083905e-01 -1.461736901434179181e+01
2.300020770443860496e-01 -1.461736901434179181e+01
2.400021673506637088e-01 -1.461736901434179181e+01
2.500022576569413402e-01 -1.461736901434179181e+01
2.600023479632190271e-01 -1.461736901434179181e+01
2.700024382694966585e-01 -1.461736901434179181e+01
2.800025285757742899e-01 -1.461736901434179181e+01
2.900026188820519768e-01 -1.461736901434179181e+01
